Time_h,Well,OD,blank_mean,Type,Concentration,Sample,Antibiotic,Lineage,OD_blanked,Plate,sample_group,replicate
0.0019444444444444444,B12,0.098,0.09433333333333334,sample,256,T2,TOB,evolved,0.0036666666666666653,Plate1,T-lines,1
0.0019444444444444444,C1,0.097,0.09433333333333334,sample,0.016,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,2
0.0019444444444444444,C2,0.096,0.09433333333333334,sample,0.047,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,2
0.0019444444444444444,C3,0.098,0.09433333333333334,sample,0.125,T2,TOB,evolved,0.0036666666666666653,Plate1,T-lines,2
0.0019444444444444444,C4,0.095,0.09433333333333334,sample,0.38,T2,TOB,evolved,6.666666666666626e-4,Plate1,T-lines,2
0.0019444444444444444,C5,0.098,0.09433333333333334,sample,1,T2,TOB,evolved,0.0036666666666666653,Plate1,T-lines,2
0.0019444444444444444,C6,0.096,0.09433333333333334,sample,3,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,2
0.0019444444444444444,C7,0.097,0.09433333333333334,sample,8,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,2
0.0019444444444444444,C8,0.096,0.09433333333333334,sample,16,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,2
0.0019444444444444444,C9,0.097,0.09433333333333334,sample,32,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,2
0.0019444444444444444,C10,0.098,0.09433333333333334,sample,64,T2,TOB,evolved,0.0036666666666666653,Plate1,T-lines,2
0.0019444444444444444,C11,0.094,0.09433333333333334,sample,128,T2,TOB,evolved,-3.3333333333333826e-4,Plate1,T-lines,2
0.0019444444444444444,C12,0.095,0.09433333333333334,sample,256,T2,TOB,evolved,6.666666666666626e-4,Plate1,T-lines,2
0.0019444444444444444,D1,0.097,0.09433333333333334,sample,0.016,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,3
0.0019444444444444444,D2,0.096,0.09433333333333334,sample,0.047,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,3
0.0019444444444444444,D3,0.098,0.09433333333333334,sample,0.125,T2,TOB,evolved,0.0036666666666666653,Plate1,T-lines,3
0.0019444444444444444,D4,0.096,0.09433333333333334,sample,0.38,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,3
0.0019444444444444444,D5,0.096,0.09433333333333334,sample,1,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,3
0.0019444444444444444,D6,0.095,0.09433333333333334,sample,3,T2,TOB,evolved,6.666666666666626e-4,Plate1,T-lines,3
0.0019444444444444444,D7,0.096,0.09433333333333334,sample,8,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,3
0.0019444444444444444,D8,0.099,0.09433333333333334,sample,16,T2,TOB,evolved,0.004666666666666666,Plate1,T-lines,3
0.0019444444444444444,D9,0.099,0.09433333333333334,sample,32,T2,TOB,evolved,0.004666666666666666,Plate1,T-lines,3
0.0019444444444444444,D10,0.098,0.09433333333333334,sample,64,T2,TOB,evolved,0.0036666666666666653,Plate1,T-lines,3
0.0019444444444444444,D11,0.097,0.09433333333333334,sample,128,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,3
0.0019444444444444444,D12,0.097,0.09433333333333334,sample,256,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,3
0.0019444444444444444,E1,0.098,0.09433333333333334,sample,0.016,T2,TOB,ancestor,0.0036666666666666653,Plate1,T-lines,1
0.0019444444444444444,E2,0.095,0.09433333333333334,sample,0.047,T2,TOB,ancestor,6.666666666666626e-4,Plate1,T-lines,1
0.0019444444444444444,E3,0.099,0.09433333333333334,sample,0.125,T2,TOB,ancestor,0.004666666666666666,Plate1,T-lines,1
0.0019444444444444444,E4,0.096,0.09433333333333334,sample,0.38,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,1
0.0019444444444444444,E5,0.096,0.09433333333333334,sample,1,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,1
0.0019444444444444444,E6,0.095,0.09433333333333334,sample,3,T2,TOB,ancestor,6.666666666666626e-4,Plate1,T-lines,1
0.0019444444444444444,E7,0.095,0.09433333333333334,sample,8,T2,TOB,ancestor,6.666666666666626e-4,Plate1,T-lines,1
0.0019444444444444444,E8,0.096,0.09433333333333334,sample,16,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,1
0.0019444444444444444,E9,0.096,0.09433333333333334,sample,32,T2,TOB,ancestor,0.0016666666666666635,Plate1,T-lines,1
0.0019444444444444444,E10,0.095,0.09433333333333334,sample,64,T2,TOB,ancestor,6.666666666666626e-4,Plate1,T-lines,1
